"Date","close_price","Negara","open_price","decrease_price"
2021-10-15 00:00:00.000,14078.5,Indonesia,14078.5,0.0
2021-10-18 00:00:00.000,14067.0,Indonesia,14078.5,11.5
2021-10-19 00:00:00.000,14157.200195,Indonesia,14078.5,-78.70019499999944
2021-10-20 00:00:00.000,14116.799805,Indonesia,14078.5,-38.29980500000056
2021-10-21 00:00:00.000,14119.799805,Indonesia,14078.5,-41.29980500000056
2021-10-22 00:00:00.000,14175.0,Indonesia,14078.5,-96.5
2021-10-25 00:00:00.000,14116.0,Indonesia,14078.5,-37.5
2021-10-26 00:00:00.000,14193.5,Indonesia,14078.5,-115.0
2021-10-27 00:00:00.000,14175.700195,Indonesia,14078.5,-97.20019499999944
2021-10-28 00:00:00.000,14217.099609,Indonesia,14078.5,-138.59960900000078
2021-10-29 00:00:00.000,14229.0,Indonesia,14078.5,-150.5
2021-11-01 00:00:00.000,14228.5,Indonesia,14078.5,-150.0
2021-11-02 00:00:00.000,14276.599609,Indonesia,14078.5,-198.09960900000078
2021-11-03 00:00:00.000,14289.900391,Indonesia,14078.5,-211.40039099999922
2021-11-04 00:00:00.000,14366.0,Indonesia,14078.5,-287.5
2021-11-05 00:00:00.000,14414.0,Indonesia,14078.5,-335.5
2021-11-08 00:00:00.000,14319.799805,Indonesia,14078.5,-241.29980500000056
2021-11-09 00:00:00.000,14252.0,Indonesia,14078.5,-173.5
2021-11-10 00:00:00.000,14290.0,Indonesia,14078.5,-211.5
2021-11-11 00:00:00.000,14302.400391,Indonesia,14078.5,-223.90039099999922
2021-11-12 00:00:00.000,14261.700195,Indonesia,14078.5,-183.20019499999944
2021-11-15 00:00:00.000,14186.700195,Indonesia,14078.5,-108.20019499999944
2021-11-16 00:00:00.000,14185.400391,Indonesia,14078.5,-106.90039099999922
2021-11-17 00:00:00.000,14274.200195,Indonesia,14078.5,-195.70019499999944
2021-11-18 00:00:00.000,14223.799805,Indonesia,14078.5,-145.29980500000056
2021-11-19 00:00:00.000,14204.700195,Indonesia,14078.5,-126.20019499999944
2021-11-22 00:00:00.000,14265.099609,Indonesia,14078.5,-186.59960900000078
2021-11-23 00:00:00.000,14259.599609,Indonesia,14078.5,-181.09960900000078
2021-11-24 00:00:00.000,14272.5,Indonesia,14078.5,-194.0
2021-11-25 00:00:00.000,14303.400391,Indonesia,14078.5,-224.90039099999922
2021-11-26 00:00:00.000,14320.0,Indonesia,14078.5,-241.5
2021-11-29 00:00:00.000,14408.200195,Indonesia,14078.5,-329.70019499999944
2021-11-30 00:00:00.000,14377.0,Indonesia,14078.5,-298.5
2021-12-01 00:00:00.000,14333.0,Indonesia,14078.5,-254.5
2021-12-02 00:00:00.000,14376.0,Indonesia,14078.5,-297.5
2021-12-03 00:00:00.000,14443.799805,Indonesia,14078.5,-365.29980500000056
2021-12-06 00:00:00.000,14514.0,Indonesia,14078.5,-435.5
2021-12-07 00:00:00.000,14490.0,Indonesia,14078.5,-411.5
2021-12-08 00:00:00.000,14393.299805,Indonesia,14078.5,-314.79980500000056
2021-12-09 00:00:00.000,14335.0,Indonesia,14078.5,-256.5
2021-12-10 00:00:00.000,14297.400391,Indonesia,14078.5,-218.90039099999922
2021-12-13 00:00:00.000,14351.900391,Indonesia,14078.5,-273.4003909999992
2021-12-14 00:00:00.000,14324.700195,Indonesia,14078.5,-246.20019499999944
2021-12-15 00:00:00.000,14342.5,Indonesia,14078.5,-264.0
2021-12-16 00:00:00.000,14297.5,Indonesia,14078.5,-219.0
2021-12-17 00:00:00.000,14380.0,Indonesia,14078.5,-301.5
2021-12-20 00:00:00.000,14385.700195,Indonesia,14078.5,-307.20019499999944
2021-12-21 00:00:00.000,14388.700195,Indonesia,14078.5,-310.20019499999944
2021-12-22 00:00:00.000,14263.900391,Indonesia,14078.5,-185.40039099999922
2021-12-23 00:00:00.000,14193.799805,Indonesia,14078.5,-115.29980500000056
2021-12-24 00:00:00.000,14167.799805,Indonesia,14078.5,-89.29980500000056
2021-12-27 00:00:00.000,14189.299805,Indonesia,14078.5,-110.79980500000056
2021-12-28 00:00:00.000,14220.0,Indonesia,14078.5,-141.5
2021-12-29 00:00:00.000,14238.200195,Indonesia,14078.5,-159.70019499999944
2021-12-30 00:00:00.000,14237.0,Indonesia,14078.5,-158.5
2021-12-31 00:00:00.000,14285.200195,Indonesia,14078.5,-206.70019499999944
2022-01-03 00:00:00.000,14215.0,Indonesia,14078.5,-136.5
2022-01-04 00:00:00.000,14283.599609,Indonesia,14078.5,-205.09960900000078
2022-01-05 00:00:00.000,14385.5,Indonesia,14078.5,-307.0
2022-01-06 00:00:00.000,14446.5,Indonesia,14078.5,-368.0
2022-01-07 00:00:00.000,14408.0,Indonesia,14078.5,-329.5
2022-01-10 00:00:00.000,14318.5,Indonesia,14078.5,-240.0
2022-01-11 00:00:00.000,14313.0,Indonesia,14078.5,-234.5
2022-01-12 00:00:00.000,14277.0,Indonesia,14078.5,-198.5
2022-01-13 00:00:00.000,14298.900391,Indonesia,14078.5,-220.40039099999922
2022-01-14 00:00:00.000,14276.0,Indonesia,14078.5,-197.5
2022-01-17 00:00:00.000,14314.5,Indonesia,14078.5,-236.0
2022-01-18 00:00:00.000,14349.700195,Indonesia,14078.5,-271.20019499999944
2022-01-19 00:00:00.000,14382.299805,Indonesia,14078.5,-303.79980500000056
2022-01-20 00:00:00.000,14362.799805,Indonesia,14078.5,-284.29980500000056
2022-01-21 00:00:00.000,14343.0,Indonesia,14078.5,-264.5
2022-01-24 00:00:00.000,14329.700195,Indonesia,14078.5,-251.20019499999944
2022-01-25 00:00:00.000,14365.0,Indonesia,14078.5,-286.5
2022-01-26 00:00:00.000,14330.5,Indonesia,14078.5,-252.0
2022-01-27 00:00:00.000,14366.400391,Indonesia,14078.5,-287.9003909999992
2022-01-28 00:00:00.000,14389.200195,Indonesia,14078.5,-310.70019499999944
2022-01-31 00:00:00.000,14381.599609,Indonesia,14078.5,-303.0996090000008
2022-02-01 00:00:00.000,14350.0,Indonesia,14078.5,-271.5
2022-02-02 00:00:00.000,14322.299805,Indonesia,14078.5,-243.79980500000056
2022-02-03 00:00:00.000,14363.799805,Indonesia,14078.5,-285.29980500000056
2022-02-04 00:00:00.000,14377.0,Indonesia,14078.5,-298.5
2022-02-07 00:00:00.000,14400.400391,Indonesia,14078.5,-321.9003909999992
2022-02-08 00:00:00.000,14405.599609,Indonesia,14078.5,-327.0996090000008
2022-02-09 00:00:00.000,14379.5,Indonesia,14078.5,-301.0
2022-02-10 00:00:00.000,14334.200195,Indonesia,14078.5,-255.70019499999944
2022-02-11 00:00:00.000,14328.0,Indonesia,14078.5,-249.5
2022-02-14 00:00:00.000,14344.700195,Indonesia,14078.5,-266.20019499999944
2022-02-15 00:00:00.000,14303.0,Indonesia,14078.5,-224.5
2022-02-16 00:00:00.000,14260.599609,Indonesia,14078.5,-182.09960900000078
2022-02-17 00:00:00.000,14274.400391,Indonesia,14078.5,-195.90039099999922
2022-02-18 00:00:00.000,14348.0,Indonesia,14078.5,-269.5
2022-02-21 00:00:00.000,14365.900391,Indonesia,14078.5,-287.4003909999992
2022-02-22 00:00:00.000,14355.0,Indonesia,14078.5,-276.5
2022-02-23 00:00:00.000,14395.0,Indonesia,14078.5,-316.5
2022-02-24 00:00:00.000,14365.0,Indonesia,14078.5,-286.5
2022-02-25 00:00:00.000,14452.5,Indonesia,14078.5,-374.0
2022-02-28 00:00:00.000,14334.200195,Indonesia,14078.5,-255.70019499999944
2022-03-01 00:00:00.000,14360.0,Indonesia,14078.5,-281.5
2022-03-02 00:00:00.000,14425.0,Indonesia,14078.5,-346.5
2022-03-03 00:00:00.000,14387.5,Indonesia,14078.5,-309.0
2022-03-04 00:00:00.000,14358.400391,Indonesia,14078.5,-279.9003909999992
2022-03-07 00:00:00.000,14381.700195,Indonesia,14078.5,-303.20019499999944
2022-03-08 00:00:00.000,14406.400391,Indonesia,14078.5,-327.9003909999992
